timestamp,open,high,low,close,volume
2025-05-08 19:55:00,383.1900,383.9000,381.9750,383.7500,329
2025-05-08 19:50:00,382.7500,383.9000,382.7500,383.2100,41
2025-05-08 19:45:00,383.9000,383.9000,383.2100,383.2100,39
2025-05-08 19:40:00,383.8000,386.0000,383.8000,386.0000,2
2025-05-08 19:35:00,384.0000,384.0700,383.4000,384.0000,89
2025-05-08 19:30:00,384.9700,384.9700,382.9850,384.1500,43
2025-05-08 19:25:00,384.2000,384.2500,384.2000,384.2500,28
2025-05-08 19:20:00,382.9900,384.9700,382.9900,384.9700,5
2025-05-08 19:15:00,384.5000,384.5000,384.4000,384.4000,141
2025-05-08 19:10:00,384.5000,384.5000,384.5000,384.5000,8
2025-05-08 19:05:00,384.5000,384.5100,384.5000,384.5100,13
2025-05-08 19:00:00,385.5800,385.5800,384.5000,384.5600,40
2025-05-08 18:55:00,385.5800,385.5800,385.5800,385.5800,1
2025-05-08 18:50:00,387.0000,387.0000,387.0000,387.0000,1
2025-05-08 18:35:00,385.5800,385.5800,384.9800,385.5800,8
2025-05-08 18:25:00,385.5800,385.5800,384.9800,384.9800,4
2025-05-08 18:20:00,385.5800,385.5800,384.5000,384.9800,3
2025-05-08 18:15:00,383.9900,385.5050,383.9900,384.5000,1018
2025-05-08 18:10:00,384.6000,387.0000,384.6000,384.9900,8
2025-05-08 18:05:00,384.5100,384.7000,384.0100,384.6000,112
2025-05-08 18:00:00,385.7550,385.7550,384.5100,384.5100,10
2025-05-08 17:55:00,384.6000,386.9900,384.6000,384.6100,43
2025-05-08 17:50:00,384.6100,387.0000,384.5100,387.0000,68
2025-05-08 17:45:00,384.6000,385.0000,384.5722,384.5722,6
2025-05-08 17:40:00,385.9500,385.9500,384.5100,384.6000,339
2025-05-08 17:35:00,387.3900,387.3900,384.6100,385.1154,51
2025-05-08 17:30:00,384.5600,387.3900,384.5600,387.3900,27
2025-05-08 17:25:00,384.1100,385.8200,384.1100,385.4900,81
2025-05-08 17:20:00,385.7500,385.7500,385.0000,385.7500,34
2025-05-08 17:15:00,384.9100,385.1800,384.5600,385.0000,790
2025-05-08 17:10:00,395.2378,410.1725,376.8258,385.7100,149
2025-05-08 17:05:00,385.1000,387.3900,384.2000,385.0000,271
2025-05-08 17:00:00,387.3900,387.3900,376.8258,385.0000,247
2025-05-08 16:55:00,384.9000,410.3720,384.0300,384.5900,808
2025-05-08 16:50:00,384.4800,385.1950,384.2400,384.7800,112
2025-05-08 16:45:00,383.5000,384.9900,383.5000,384.5000,306
2025-05-08 16:40:00,385.0000,385.0000,383.8500,384.0500,289
2025-05-08 16:35:00,382.8500,384.5000,381.6400,383.9900,6213
2025-05-08 16:30:00,385.0000,385.0000,381.5200,383.3000,4292
2025-05-08 16:25:00,385.0000,387.3800,384.0600,384.0600,121
2025-05-08 16:20:00,384.2550,385.0000,383.9900,384.5000,237
2025-05-08 16:15:00,383.9900,385.0750,383.9900,384.2600,58
2025-05-08 16:10:00,385.1000,385.1000,384.0400,384.1500,97
2025-05-08 16:05:00,383.9900,385.0750,383.9900,385.0000,3893
2025-05-08 16:00:00,383.9100,385.0750,383.8400,385.0750,909644
2025-05-08 15:55:00,384.7600,384.9200,383.4000,383.8400,402335
2025-05-08 15:50:00,385.6700,385.6750,384.7200,384.8500,46335
2025-05-08 15:45:00,386.0400,386.1250,385.2800,385.6700,162311
2025-05-08 15:40:00,386.4700,386.6000,386.1100,386.1100,29879
2025-05-08 15:35:00,386.9000,386.9500,386.4700,386.4900,138970
2025-05-08 15:30:00,387.2850,387.3300,386.9600,386.9700,27377
2025-05-08 15:25:00,387.3850,387.5800,386.7700,387.2700,27601
2025-05-08 15:20:00,386.8600,387.5644,386.8600,387.3700,36149
2025-05-08 15:15:00,386.5900,386.9600,386.5050,386.9600,20203
2025-05-08 15:10:00,386.6200,386.8911,386.4900,386.6200,21129
2025-05-08 15:05:00,387.0288,387.0288,386.6100,386.6700,23055
2025-05-08 15:00:00,387.0150,387.0976,386.6500,387.0500,18717
2025-05-08 14:55:00,387.1100,387.3367,386.9700,386.9700,19317
2025-05-08 14:50:00,387.3700,387.3700,386.9800,387.1500,16490
2025-05-08 14:45:00,387.3700,387.4600,387.2800,387.3700,21062
2025-05-08 14:40:00,387.2200,387.4700,387.1700,387.3700,22129
2025-05-08 14:35:00,387.1500,387.3700,387.1300,387.2600,16727
2025-05-08 14:30:00,386.5200,387.2800,386.5100,387.1700,41659
2025-05-08 14:25:00,386.5600,386.8000,386.4500,386.5200,16995
2025-05-08 14:20:00,386.6500,386.8000,386.4300,386.5050,25160
2025-05-08 14:15:00,386.7200,386.7700,386.4800,386.6700,24888
2025-05-08 14:10:00,386.6100,386.7750,386.2500,386.7100,25683
2025-05-08 14:05:00,385.9900,386.7300,385.9900,386.5550,18156
2025-05-08 14:00:00,386.0600,386.4000,385.8200,385.9900,29402
2025-05-08 13:55:00,386.3600,386.5100,385.6200,386.0600,46930
2025-05-08 13:50:00,385.7611,386.7000,385.7611,386.4600,38749
2025-05-08 13:45:00,386.2050,386.2050,385.6801,385.8000,25953
2025-05-08 13:40:00,386.1200,386.2050,385.7800,386.1700,23150
2025-05-08 13:35:00,385.9800,386.2200,385.8250,386.0400,22293
2025-05-08 13:30:00,385.8700,386.2300,385.7900,386.0600,23188
2025-05-08 13:25:00,385.8100,386.2500,385.5800,386.0164,33589
2025-05-08 13:20:00,386.0350,386.1400,385.5200,385.6900,24047
2025-05-08 13:15:00,386.1300,386.3500,385.9100,386.0050,19166
2025-05-08 13:10:00,385.8750,386.1300,385.5810,386.1300,29910
2025-05-08 13:05:00,385.6500,386.1100,385.6300,385.9700,24508
2025-05-08 13:00:00,386.1250,386.1600,385.6300,385.7550,18880
2025-05-08 12:55:00,386.3900,386.4100,385.6050,386.1250,24302
