timestamp,open,high,low,close,volume
2025-05-08 19:55:00,197.5000,197.5700,197.3700,197.4400,5051
2025-05-08 19:50:00,197.4900,197.5700,197.4100,197.4996,4543
2025-05-08 19:45:00,197.4022,197.4900,197.4022,197.4800,4132
2025-05-08 19:40:00,197.4700,197.4900,197.4022,197.4800,1127
2025-05-08 19:35:00,197.4100,197.4900,197.3500,197.4700,3413
2025-05-08 19:30:00,197.4800,197.4900,197.3500,197.3700,2402
2025-05-08 19:25:00,197.4888,197.4900,197.4200,197.4800,4437
2025-05-08 19:20:00,197.5500,197.5800,197.4400,197.4900,5240
2025-05-08 19:15:00,197.5600,197.6000,197.5500,197.5600,1417
2025-05-08 19:10:00,197.4788,197.6000,197.4400,197.4400,4912
2025-05-08 19:05:00,197.4200,197.4900,197.4200,197.4700,2007
2025-05-08 19:00:00,197.4900,197.5000,197.4200,197.4900,1376
2025-05-08 18:55:00,197.5000,197.5000,197.4200,197.4994,1811
2025-05-08 18:50:00,197.5000,197.5000,197.3600,197.5000,1466
2025-05-08 18:45:00,197.4212,197.5000,197.4200,197.5000,2049
2025-05-08 18:40:00,197.4800,197.5000,197.4200,197.5000,1681
2025-05-08 18:35:00,197.4100,197.5000,197.3400,197.4100,1498
2025-05-08 18:30:00,197.5000,197.5000,197.3400,197.4200,2139
2025-05-08 18:25:00,197.4995,197.5000,197.4000,197.4800,1964
2025-05-08 18:20:00,197.4700,197.5000,197.4000,197.5000,13960
2025-05-08 18:15:00,197.4900,197.4900,197.4000,197.4900,41427
2025-05-08 18:10:00,197.4000,197.4500,197.3415,197.4500,2846
2025-05-08 18:05:00,197.3800,197.4500,197.3301,197.4100,1503
2025-05-08 18:00:00,197.5000,197.5000,197.3500,197.3800,2157
2025-05-08 17:55:00,197.4900,197.5000,197.4500,197.5000,1520
2025-05-08 17:50:00,197.4900,197.5000,197.3800,197.4600,1945
2025-05-08 17:45:00,197.6000,197.6400,197.4200,197.4881,3282
2025-05-08 17:40:00,197.6300,197.6400,197.5000,197.6400,2410
2025-05-08 17:35:00,197.6200,197.6700,197.4900,197.6400,1193045
2025-05-08 17:30:00,197.5900,197.7300,197.5000,197.6394,5979
2025-05-08 17:25:00,197.3900,197.5893,197.3000,197.5893,3555
2025-05-08 17:20:00,197.2998,197.4900,197.1500,197.3500,8290
2025-05-08 17:15:00,197.3000,197.3000,197.1700,197.3000,8077
2025-05-08 17:10:00,197.2999,197.3000,197.2500,197.3000,9339
2025-05-08 17:05:00,197.2500,197.3000,197.2500,197.2900,4482
2025-05-08 17:00:00,197.3000,202.0051,197.2500,197.2500,4157
2025-05-08 16:55:00,197.3700,202.0051,197.2500,197.3000,8826
2025-05-08 16:50:00,197.5000,197.5000,197.3000,197.3500,14246
2025-05-08 16:45:00,197.6800,197.7300,197.5000,197.5000,8441
2025-05-08 16:40:00,197.4900,197.6800,197.4900,197.6800,4066
2025-05-08 16:35:00,197.5500,197.5700,197.4900,197.5000,4029
2025-05-08 16:30:00,197.5000,197.5800,197.5000,197.5000,5658
2025-05-08 16:25:00,197.4800,197.6000,197.4000,197.5787,482034
2025-05-08 16:20:00,197.4900,197.6300,197.4000,197.5200,122706
2025-05-08 16:15:00,197.4600,197.6200,197.4000,197.4700,4898
2025-05-08 16:10:00,197.6900,197.7200,197.4300,197.4899,17800
2025-05-08 16:05:00,197.4800,197.7200,197.4700,197.7200,135742
2025-05-08 16:00:00,197.4900,197.7300,197.2000,197.4800,18162062
2025-05-08 15:55:00,197.5400,197.6400,197.1640,197.4000,2454948
2025-05-08 15:50:00,198.1700,198.2700,197.3500,197.5200,1095995
2025-05-08 15:45:00,198.5732,198.6750,198.1100,198.1572,481196
2025-05-08 15:40:00,199.0350,199.0500,198.5000,198.5700,484018
2025-05-08 15:35:00,199.3100,199.3500,198.9500,199.0400,366978
